-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/14/2014 through 04/14/2024 
Location: Latitude  21.1571   Longitude 79.0825 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 282.6 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,WS10M
2021,8,24,26.83,30.4,23.9,87.31,4.51,97.38,2.44
2021,8,25,27.01,30.66,24.03,86.25,0.89,97.21,2.82
2021,8,26,26.8,30.37,24.17,84.44,0.06,97.11,2.88
2021,8,27,27.4,31.66,22.91,80.69,0.01,97.12,1.91
2021,8,28,27.94,31.69,24.21,78.81,2.2,96.97,0.91
2021,8,29,27.93,31.87,24.38,83.69,14.84,96.87,1.86
2021,8,30,27.07,29.46,24.76,87.62,19.9,96.99,2.91
2021,8,31,27.19,31.05,24.55,86.44,7.62,97.2,3.8
2021,9,1,26.31,30.05,23.3,87.06,10.4,97.41,3.45
2021,9,2,26.91,30.58,23.3,85.94,1.67,97.34,2.57
2021,9,3,27.21,30.33,24.01,82.31,11.74,97.24,0.93
2021,9,4,27.34,30.94,23.75,84.94,11.49,97.17,1.57
2021,9,5,28.05,31.51,24.3,81.5,4.52,97.08,1.13
2021,9,6,27.68,31.14,24.01,85.75,13.64,97.03,2.73
2021,9,7,27.08,30.65,25.36,89.5,43.85,96.77,4.42
2021,9,8,26.41,29.69,24.0,89.69,14.84,96.96,5.2
2021,9,9,26.43,29.12,24.45,90.0,7.68,97.11,4.76
2021,9,10,26.73,29.72,24.23,88.0,15.47,97.19,3.16
2021,9,11,26.43,29.48,24.23,88.06,16.4,97.12,2.03
2021,9,12,26.5,30.26,23.73,88.94,15.67,96.9,2.42
2021,9,13,27.05,31.28,23.99,87.94,14.32,96.73,2.94
2021,9,14,26.26,28.94,24.25,92.5,13.85,96.75,3.99
2021,9,15,25.83,28.27,24.4,91.62,15.4,97.03,4.95
2021,9,16,26.06,29.33,24.11,88.69,3.71,97.13,4.58
2021,9,17,25.82,29.17,23.88,89.62,16.71,97.15,4.26
2021,9,18,26.19,30.12,23.17,86.12,0.55,97.39,3.05
2021,9,19,26.53,29.85,23.12,84.94,11.2,97.62,1.22
2021,9,20,27.08,30.9,23.45,83.44,6.01,97.49,1.38
2021,9,21,27.25,30.87,23.65,84.31,25.16,97.3,1.2
2021,9,22,27.4,30.78,23.97,84.0,5.72,97.1,1.93
2021,9,23,27.4,30.86,24.11,83.38,6.56,97.16,1.4
2021,9,24,26.74,29.77,24.12,85.88,8.27,97.34,1.53
2021,9,25,26.99,30.15,23.38,85.12,12.44,97.27,1.88
2021,9,26,26.71,30.08,23.72,88.38,2.89,97.14,2.44
2021,9,27,26.13,29.22,23.93,89.69,5.64,96.9,5.58
2021,9,28,25.91,28.83,23.63,90.25,5.58,96.99,6.65
2021,9,29,25.96,29.71,23.13,86.69,0.6,97.4,2.76
2021,9,30,26.77,30.4,23.73,83.62,4.57,97.59,0.7
2021,10,1,27.64,31.13,23.58,80.69,4.53,97.6,0.84
2021,10,2,27.54,30.76,23.97,81.62,3.16,97.63,0.99
2021,10,3,27.05,30.36,23.98,84.69,3.33,97.58,1.23
2021,10,4,27.4,31.02,23.3,82.19,1.32,97.49,1.31
2021,10,5,27.47,31.18,24.08,84.12,2.94,97.54,1.77
2021,10,6,26.92,30.47,23.57,84.38,1.02,97.52,1.83
2021,10,7,27.36,31.33,23.05,80.5,0.01,97.46,1.32
2021,10,8,27.8,31.23,23.63,77.62,0.68,97.4,1.11
2021,10,9,27.34,31.15,23.32,77.31,0.34,97.48,1.51
2021,10,10,26.62,30.55,22.93,71.19,0.02,97.54,1.08
2021,10,11,25.39,29.78,21.01,75.5,0.0,97.47,1.64
2021,10,12,25.32,30.14,19.69,74.88,0.0,97.46,1.99
2021,10,13,25.45,30.81,19.41,77.81,0.0,97.42,2.0
2021,10,14,24.39,29.83,19.94,80.5,0.0,97.4,3.34
2021,10,15,24.48,29.51,19.46,83.38,0.35,97.2,3.38
2021,10,16,25.8,29.41,23.09,89.56,3.73,97.16,3.17
2021,10,17,26.2,30.0,23.62,88.25,5.32,97.16,3.91
2021,10,18,26.24,29.55,24.08,89.81,1.4,97.14,4.59
2021,10,19,24.43,29.05,21.21,80.69,0.15,97.66,3.46
2021,10,20,24.08,29.2,19.05,78.88,0.0,97.98,2.1
2021,10,21,23.25,28.12,18.47,68.31,0.0,98.06,2.02
2021,10,22,22.73,28.98,15.66,68.19,0.0,98.07,1.75
2021,10,23,23.16,28.25,17.67,67.69,0.0,98.12,1.23
2021,10,24,22.89,28.08,16.89,72.94,0.0,98.14,1.61
2021,10,25,22.55,27.59,17.17,74.69,0.0,98.06,2.21
2021,10,26,21.7,27.47,16.28,76.62,0.0,98.01,2.6
2021,10,27,21.64,27.8,16.12,78.81,0.0,98.09,2.78
2021,10,28,21.12,27.71,16.08,79.38,0.0,98.15,3.37
2021,10,29,20.94,27.79,15.47,76.81,0.0,98.27,3.41
2021,10,30,19.86,27.02,14.33,72.0,0.0,98.28,3.2
2021,10,31,19.23,26.26,13.05,70.12,0.0,98.22,2.75
2021,11,1,19.54,26.81,12.12,73.19,0.0,98.11,2.31
2021,11,2,19.23,22.41,16.93,86.38,0.0,98.13,3.39
2021,11,3,21.62,26.89,17.93,86.38,0.0,98.1,2.66
2021,11,4,22.33,27.69,17.78,85.31,0.0,98.04,2.61
2021,11,5,22.4,27.41,18.64,85.56,0.0,97.99,2.45
2021,11,6,21.8,27.33,17.59,80.19,0.0,97.94,2.44
2021,11,7,20.63,26.65,15.24,76.31,0.0,97.96,2.38
2021,11,8,19.61,25.92,12.88,72.38,0.0,98.07,2.2
2021,11,9,18.94,26.32,12.87,71.75,0.0,98.14,2.73
2021,11,10,18.52,26.12,12.0,72.69,0.0,98.04,2.94
2021,11,11,18.73,24.98,13.69,75.38,0.0,97.91,3.07
2021,11,12,21.57,27.53,16.56,82.81,0.0,97.89,3.23
2021,11,13,23.89,28.91,20.5,85.88,0.01,97.8,3.47
2021,11,14,24.9,29.36,20.76,83.12,0.04,97.73,1.79
2021,11,15,23.93,28.56,20.81,84.25,0.02,97.65,3.09
2021,11,16,23.08,27.92,19.19,83.62,0.0,97.75,3.3
2021,11,17,23.89,28.85,20.15,86.19,0.0,97.94,3.09
2021,11,18,24.43,29.93,20.33,84.12,0.0,97.83,3.11
2021,11,19,23.65,29.11,18.72,81.88,0.0,97.67,3.21
2021,11,20,24.42,29.51,20.78,83.75,0.16,97.67,3.49
2021,11,21,25.09,29.44,21.61,84.69,4.55,97.87,2.4
2021,11,22,25.27,29.86,21.79,85.19,1.96,97.91,1.68
2021,11,23,24.83,29.74,21.34,78.94,0.07,97.9,1.95
2021,11,24,23.35,29.27,17.54,72.38,0.0,98.01,1.7
2021,11,25,23.19,28.84,17.15,69.19,0.0,98.06,1.02
2021,11,26,21.67,28.43,15.47,68.5,0.0,98.12,1.78
2021,11,27,19.41,27.86,13.64,72.31,0.0,98.22,2.8
2021,11,28,17.99,26.55,11.44,71.06,0.0,98.34,3.15
2021,11,29,18.77,26.99,11.87,65.25,0.0,98.35,2.89
2021,11,30,18.94,27.48,12.36,66.81,0.0,98.31,2.96
2021,12,1,19.19,26.76,13.44,67.38,0.0,98.23,2.87
2021,12,2,18.76,26.46,13.26,71.0,0.0,98.16,2.92
2021,12,3,19.05,25.78,13.89,74.12,0.0,98.21,3.03
2021,12,4,20.22,28.4,14.23,72.12,0.0,98.12,3.27
2021,12,5,21.4,29.15,14.15,65.88,0.0,98.09,2.01
2021,12,6,20.9,28.98,13.83,68.75,0.0,98.06,2.09
2021,12,7,20.78,28.4,14.93,73.25,0.0,98.21,3.17
2021,12,8,20.66,27.62,14.88,75.94,0.0,98.28,3.14
2021,12,9,21.29,27.49,17.03,76.12,0.0,98.41,2.35
2021,12,10,20.83,27.38,15.48,74.44,0.0,98.46,2.33
2021,12,11,19.73,27.63,13.56,66.94,0.0,98.43,2.38
2021,12,12,18.57,27.19,12.14,68.38,0.0,98.45,2.66
2021,12,13,18.34,26.62,12.38,69.31,0.0,98.36,2.83
2021,12,14,18.96,27.21,12.91,71.25,0.0,98.26,2.66
2021,12,15,18.63,26.68,12.69,72.0,0.0,98.31,2.69
2021,12,16,19.11,26.87,12.58,72.56,0.0,98.38,2.12
2021,12,17,19.3,26.13,12.46,67.56,0.0,98.41,1.59
2021,12,18,18.3,26.5,12.73,69.25,0.0,98.43,3.18
2021,12,19,14.98,24.64,8.55,46.56,0.0,98.53,3.31
2021,12,20,14.98,24.77,4.98,39.5,0.0,98.49,2.22
2021,12,21,15.93,25.6,6.57,43.88,0.0,98.39,1.87
2021,12,22,17.58,27.23,8.62,44.12,0.0,98.19,1.88
2021,12,23,19.01,28.26,10.6,48.5,0.0,98.12,1.62
2021,12,24,19.83,28.18,12.46,54.69,0.0,98.08,1.33
2021,12,25,20.72,28.86,13.17,58.5,0.0,98.09,1.49
2021,12,26,21.08,28.62,13.41,60.5,0.0,98.28,1.81
2021,12,27,20.9,27.94,13.95,64.69,0.0,98.34,1.65
2021,12,28,20.76,26.63,13.94,74.88,4.64,98.22,2.48
2021,12,29,20.08,24.92,15.54,82.88,13.06,98.26,2.03
2021,12,30,17.51,23.5,13.03,77.81,0.74,98.67,3.63
2021,12,31,17.77,24.66,11.95,77.0,0.01,98.72,2.66
2022,1,1,18.48,26.19,12.08,73.56,0.0,98.65,2.4
2022,1,2,18.53,26.38,12.54,73.06,0.0,98.5,2.31
2022,1,3,18.5,26.6,11.89,71.44,0.0,98.41,2.08
2022,1,4,18.87,27.89,11.38,70.5,0.0,98.39,2.01
2022,1,5,19.48,28.16,12.05,69.19,0.0,98.33,2.24
2022,1,6,19.83,28.17,13.0,70.56,0.0,98.22,2.45
2022,1,7,19.93,28.61,13.33,68.81,0.0,98.23,3.44
2022,1,8,20.48,27.87,13.65,74.5,1.11,98.23,3.14
2022,1,9,21.09,27.34,15.87,79.81,6.78,98.05,3.08
2022,1,10,20.18,25.94,15.24,81.5,5.23,98.15,2.21
2022,1,11,19.17,23.69,16.07,85.38,14.91,98.17,3.16
2022,1,12,18.87,24.51,14.88,79.0,2.03,98.13,2.02
2022,1,13,18.44,25.52,12.53,77.56,0.12,98.14,3.21
2022,1,14,19.12,25.11,14.92,81.88,2.39,98.11,3.41
2022,1,15,18.83,24.8,14.83,78.56,0.34,98.3,2.86
2022,1,16,18.02,25.76,12.22,72.69,0.0,98.48,2.6
2022,1,17,18.3,26.33,10.69,67.25,0.0,98.57,2.09
2022,1,18,18.0,25.48,10.9,69.25,32.47,98.39,1.7
2022,1,19,17.69,25.87,10.26,60.12,0.0,98.2,2.18
2022,1,20,18.9,27.1,12.27,60.38,0.0,97.87,1.85
2022,1,21,19.39,28.41,12.44,65.56,0.0,97.78,2.74
2022,1,22,19.9,28.03,11.63,61.88,0.02,97.63,2.75
2022,1,23,19.72,26.65,13.23,64.62,0.11,97.65,3.52
2022,1,24,16.19,24.02,9.15,49.75,0.0,97.88,2.83
2022,1,25,15.54,23.17,7.48,53.31,0.0,98.0,2.43
2022,1,26,15.27,23.77,7.48,55.19,0.0,98.12,2.69
2022,1,27,14.99,24.01,7.22,53.31,0.0,98.27,2.77
2022,1,28,14.8,24.01,5.87,50.88,0.0,98.4,2.24
2022,1,29,16.4,25.67,6.28,47.0,0.0,98.41,1.82
2022,1,30,17.71,27.73,9.64,44.5,0.0,98.11,2.13
2022,1,31,19.12,29.27,10.53,43.56,0.0,97.96,2.13
2022,2,1,20.38,30.21,11.04,44.0,0.0,97.89,1.98
2022,2,2,20.6,30.12,13.67,49.06,0.0,97.93,1.88
2022,2,3,19.58,29.15,11.29,57.38,0.01,97.65,3.55
2022,2,4,18.03,27.15,10.13,46.88,0.0,97.72,2.78
2022,2,5,17.33,27.29,7.78,43.94,0.0,98.01,2.15
2022,2,6,18.27,27.91,8.3,45.25,0.0,98.25,2.04
2022,2,7,19.38,29.03,8.84,45.62,0.0,98.21,1.78
2022,2,8,20.15,29.38,10.63,46.44,0.0,98.06,2.04
2022,2,9,21.77,29.04,15.24,60.81,1.42,97.98,2.69
2022,2,10,20.48,28.09,14.48,67.06,0.11,98.15,3.02
2022,2,11,18.43,27.68,10.9,50.0,0.0,98.27,3.09
2022,2,12,18.49,28.71,8.53,42.62,0.0,98.18,2.37
2022,2,13,18.78,29.13,8.81,47.31,0.0,97.99,2.23
2022,2,14,19.65,29.93,9.84,48.06,0.0,97.94,2.27
2022,2,15,20.44,29.96,11.4,51.31,0.0,97.89,2.34
2022,2,16,21.59,29.32,13.66,56.5,4.71,97.71,1.82
2022,2,17,21.76,30.22,15.11,58.19,0.3,97.73,2.38
2022,2,18,22.24,29.77,15.5,64.75,0.29,97.88,1.98
2022,2,19,23.26,29.69,17.44,61.81,0.2,97.99,2.12
2022,2,20,24.13,32.88,17.14,50.5,0.0,97.67,2.87
2022,2,21,23.37,33.24,12.96,31.88,0.0,97.71,2.53
2022,2,22,22.67,33.73,12.86,34.5,0.0,97.97,2.73
2022,2,23,23.55,34.59,12.74,44.56,0.0,98.15,2.9
2022,2,24,25.51,35.23,16.31,48.19,0.03,98.12,3.58
2022,2,25,25.45,34.33,16.45,35.0,0.01,98.16,1.96
2022,2,26,25.27,34.03,16.8,44.56,0.0,98.17,3.39
2022,2,27,25.9,34.57,17.55,44.38,0.0,98.16,2.97
2022,2,28,26.37,34.67,18.02,37.25,0.01,98.1,2.14
2022,3,1,26.94,34.87,18.77,33.0,0.21,98.15,1.38
2022,3,2,26.45,35.61,17.42,38.0,0.01,98.13,2.06
2022,3,3,26.4,35.29,17.98,40.69,0.05,98.1,2.99
2022,3,4,27.24,35.21,19.63,38.88,0.43,98.08,2.27
2022,3,5,27.86,35.59,20.18,35.5,0.17,97.99,1.83
2022,3,6,26.74,35.9,18.1,30.75,0.0,97.95,2.46
2022,3,7,26.42,35.54,17.49,33.12,0.0,98.01,2.49
2022,3,8,27.09,36.05,17.27,28.62,0.0,97.98,2.16
2022,3,9,27.65,36.38,18.11,27.38,0.0,97.95,2.13
2022,3,10,28.56,36.55,19.08,27.94,0.0,97.86,1.7
2022,3,11,28.86,36.87,21.83,26.62,0.0,97.83,2.53
2022,3,12,28.47,36.95,19.82,25.19,0.0,97.81,2.59
2022,3,13,28.43,37.24,18.27,19.5,0.0,97.86,2.13
2022,3,14,29.4,39.22,17.61,17.88,0.0,97.81,2.3
2022,3,15,30.79,40.31,22.1,20.38,0.0,97.56,2.35
2022,3,16,31.4,41.83,21.66,21.06,0.0,97.39,2.88
2022,3,17,31.66,42.46,21.07,18.75,0.0,97.32,3.27
2022,3,18,31.45,41.08,22.15,21.94,0.0,97.3,2.23
2022,3,19,30.99,39.73,21.96,26.5,0.0,97.27,1.88
2022,3,20,32.22,40.46,23.4,24.81,0.0,97.25,1.1
2022,3,21,32.68,41.07,23.67,17.0,0.0,97.41,2.42
2022,3,22,31.93,41.0,22.88,15.81,0.0,97.46,2.32
2022,3,23,31.32,40.68,22.44,15.19,0.0,97.46,3.22
2022,3,24,31.55,40.18,22.36,20.88,0.0,97.41,2.4
2022,3,25,32.9,41.37,24.92,22.94,0.0,97.44,3.23
2022,3,26,33.51,41.75,25.69,19.19,0.0,97.58,2.26
2022,3,27,32.72,41.44,23.26,13.88,0.0,97.69,2.26
2022,3,28,33.08,41.91,24.3,11.5,0.0,97.63,1.22
2022,3,29,33.01,43.11,22.85,12.69,0.0,97.44,3.02
2022,3,30,33.54,43.38,22.67,11.88,0.0,97.39,2.6
2022,3,31,33.79,43.73,23.75,11.12,0.0,97.43,2.27
2022,4,1,33.75,44.09,24.0,10.44,0.0,97.43,2.58
2022,4,2,33.49,43.13,23.9,12.81,0.0,97.59,2.28
2022,4,3,34.18,42.91,26.02,13.56,0.0,97.56,1.6
2022,4,4,34.39,43.23,25.83,15.88,0.0,97.57,1.48
2022,4,5,33.54,43.01,24.59,15.94,0.0,97.75,2.53
2022,4,6,33.7,43.41,23.98,18.5,0.0,97.74,2.48
2022,4,7,33.88,43.08,24.42,19.44,0.0,97.67,2.73
2022,4,8,34.5,42.54,25.8,24.19,0.0,97.55,3.43
2022,4,9,35.3,43.18,27.02,26.75,0.0,97.42,3.69
2022,4,10,35.86,43.73,28.65,24.12,0.0,97.36,3.87
2022,4,11,35.55,44.02,27.32,19.62,0.0,97.28,3.16
2022,4,12,35.62,44.41,27.44,21.5,0.0,97.23,3.45
2022,4,13,35.8,43.39,27.82,22.69,0.0,97.18,3.11
2022,4,14,34.94,41.29,29.37,19.19,0.0,97.2,2.97
2022,4,15,34.45,42.69,27.08,16.62,0.0,97.2,3.09
2022,4,16,34.39,43.4,25.95,13.0,0.0,97.13,3.26
2022,4,17,34.6,43.5,25.77,14.19,0.0,97.22,2.19
2022,4,18,35.55,44.18,26.44,14.44,0.0,97.38,1.73
2022,4,19,36.58,44.59,27.43,14.12,0.0,97.47,2.01
2022,4,20,36.9,45.13,27.88,14.19,0.0,97.29,1.84
2022,4,21,36.66,44.38,28.51,15.5,0.0,97.25,1.37
2022,4,22,35.4,41.48,29.4,26.81,0.23,97.52,2.19
2022,4,23,34.64,40.64,28.46,32.81,0.01,97.55,2.57
2022,4,24,35.71,42.51,29.43,27.5,0.02,97.39,2.77
2022,4,25,36.69,44.83,27.47,16.94,0.0,97.28,2.45
2022,4,26,36.05,43.69,27.58,12.94,0.0,97.34,2.19
2022,4,27,36.98,45.51,27.22,12.12,0.0,97.29,2.7
2022,4,28,37.53,45.77,28.67,12.44,0.0,97.32,1.73
2022,4,29,37.46,46.14,28.51,14.38,0.0,97.29,2.34
2022,4,30,37.58,46.16,29.12,13.75,0.0,97.08,3.52
2022,5,1,37.15,45.37,28.73,15.06,0.0,96.95,3.62
2022,5,2,37.18,44.06,30.63,19.62,0.0,96.97,3.22
2022,5,3,38.09,45.15,30.51,21.0,0.02,97.08,1.92
2022,5,4,37.38,43.99,31.53,22.06,0.01,97.28,3.09
2022,5,5,36.75,44.25,29.48,18.0,0.0,97.22,2.44
2022,5,6,36.25,44.15,27.75,15.62,0.0,97.15,2.46
2022,5,7,35.83,43.05,27.91,20.88,0.0,97.19,2.58
2022,5,8,37.1,44.47,29.99,18.5,0.0,97.02,2.16
2022,5,9,35.66,43.68,27.54,18.25,0.0,96.89,2.77
2022,5,10,35.61,43.33,28.12,27.81,0.0,96.86,5.38
2022,5,11,36.12,43.37,29.28,33.88,0.0,96.87,4.83
2022,5,12,36.87,43.17,30.3,34.75,0.1,96.87,3.02
2022,5,13,37.48,44.47,29.89,32.38,0.84,96.77,4.91
2022,5,14,38.72,46.17,31.33,23.62,0.0,96.8,3.98
2022,5,15,39.16,46.52,31.8,23.0,0.0,96.92,3.65
2022,5,16,37.68,43.33,32.05,32.62,0.67,97.03,3.48
2022,5,17,36.69,43.94,31.12,32.88,0.0,96.95,4.83
2022,5,18,37.17,43.83,30.51,30.69,0.0,97.01,3.02
2022,5,19,36.81,43.19,31.09,32.88,0.0,97.11,4.6
2022,5,20,37.01,44.34,30.32,36.75,0.0,97.01,4.98
2022,5,21,37.05,44.05,29.9,29.06,0.0,96.78,6.9
2022,5,22,35.8,42.95,28.77,28.12,0.03,96.62,5.94
2022,5,23,35.88,42.7,29.05,31.06,0.0,96.7,4.88
2022,5,24,36.4,42.05,30.14,27.69,2.95,97.02,2.16
2022,5,25,36.12,42.16,29.44,30.44,1.94,97.24,2.29
2022,5,26,36.58,42.06,31.32,32.38,0.48,97.12,2.87
2022,5,27,35.89,42.97,29.15,31.56,0.76,97.05,3.91
2022,5,28,36.28,43.53,28.94,28.88,0.0,96.94,5.16
2022,5,29,36.81,43.54,30.13,28.19,0.0,96.92,5.26
2022,5,30,37.44,44.48,30.44,27.88,0.02,96.88,3.59
2022,5,31,37.6,44.23,31.69,27.69,0.71,96.8,3.19
2022,6,1,38.58,46.36,31.94,19.81,0.01,96.72,4.14
2022,6,2,37.58,45.23,29.23,23.69,0.02,96.79,3.28
2022,6,3,38.32,45.08,30.9,18.44,0.0,96.75,4.12
2022,6,4,38.73,45.88,32.29,19.62,0.0,96.79,3.38
2022,6,5,39.04,45.89,32.37,19.56,0.02,96.81,2.31
2022,6,6,38.35,45.4,32.0,20.5,0.0,96.79,2.62
2022,6,7,38.55,46.15,31.44,19.12,0.0,96.8,4.12
2022,6,8,38.71,46.05,31.17,19.94,0.0,96.76,5.17
2022,6,9,38.17,44.7,32.37,28.94,0.2,96.75,5.73
2022,6,10,37.01,43.81,32.02,31.25,0.11,96.88,4.77
2022,6,11,34.83,40.03,30.05,41.69,0.58,97.05,5.0
2022,6,12,34.25,39.54,29.63,44.69,1.61,97.11,3.91
2022,6,13,34.08,40.02,28.97,46.69,0.38,97.23,4.43
2022,6,14,34.54,40.78,29.25,46.06,1.57,97.14,4.43
2022,6,15,31.16,35.93,27.69,62.56,9.52,97.14,2.86
2022,6,16,30.12,34.39,26.45,70.44,3.62,97.16,2.27
2022,6,17,29.51,33.51,26.56,72.62,6.83,97.19,3.07
2022,6,18,28.06,30.9,26.04,81.38,11.92,97.25,2.85
2022,6,19,29.48,33.79,25.76,74.12,9.11,97.17,2.8
2022,6,20,29.12,33.76,25.83,75.12,19.42,97.0,4.12
2022,6,21,28.98,32.87,25.43,76.12,15.66,96.85,2.86
2022,6,22,29.53,33.98,25.22,71.44,6.99,97.07,1.67
2022,6,23,29.83,34.81,25.34,68.88,2.04,97.21,1.45
2022,6,24,29.73,34.78,25.42,70.12,3.63,97.05,1.88
2022,6,25,29.08,33.58,25.44,72.94,4.63,96.83,2.4
2022,6,26,29.12,33.84,25.53,71.88,4.94,96.87,3.34
2022,6,27,29.07,34.49,24.6,72.38,6.99,97.07,2.75
2022,6,28,29.69,34.77,25.17,72.31,4.13,96.98,3.72
2022,6,29,29.75,33.94,25.78,72.56,4.74,96.86,3.43
2022,6,30,28.76,32.58,25.72,80.44,9.77,96.85,2.56
2022,7,1,28.55,32.38,24.79,78.56,3.41,96.89,3.75
2022,7,2,27.64,31.28,25.37,81.94,11.64,96.81,3.34
2022,7,3,27.53,31.0,25.11,84.12,17.65,96.78,3.27
2022,7,4,26.11,27.83,24.95,89.25,29.24,96.74,5.07
2022,7,5,26.79,30.07,24.58,86.44,27.02,96.6,3.12
2022,7,6,27.3,31.62,23.32,79.12,6.86,96.84,3.64
2022,7,7,27.35,30.77,24.43,85.69,25.67,96.98,2.77
2022,7,8,27.77,31.23,25.16,84.62,21.16,96.82,4.03
2022,7,9,26.8,29.32,24.48,88.06,28.22,96.66,3.52
2022,7,10,26.9,29.67,24.18,87.12,38.06,96.6,3.09
2022,7,11,27.14,30.44,25.01,90.38,59.88,96.67,4.45
2022,7,12,27.57,30.12,25.26,89.31,41.33,96.55,2.81
2022,7,13,28.15,31.46,25.2,86.12,35.37,96.25,3.35
2022,7,14,28.62,31.46,25.92,83.25,49.37,96.24,1.23
2022,7,15,26.33,28.45,24.4,90.75,24.19,96.61,4.77
2022,7,16,27.39,30.68,24.49,86.25,2.32,96.82,3.91
2022,7,17,26.51,28.24,25.18,92.94,54.48,96.81,5.22
2022,7,18,26.25,28.56,24.23,92.31,38.77,96.69,7.08
2022,7,19,25.49,28.56,22.79,89.62,5.73,97.01,5.91
2022,7,20,26.65,30.33,23.65,88.25,2.6,97.08,4.78
2022,7,21,25.8,27.43,24.83,93.62,5.69,97.07,4.62
2022,7,22,26.02,28.33,24.39,93.06,20.07,97.03,4.72
2022,7,23,25.55,27.71,24.12,93.0,16.23,96.75,6.77
2022,7,24,25.41,28.04,23.83,91.5,11.03,96.94,5.52
2022,7,25,25.62,27.88,23.73,91.56,28.14,97.23,3.58
2022,7,26,25.71,27.96,23.81,90.38,20.43,97.44,1.52
2022,7,27,26.9,30.45,23.26,85.88,3.65,97.44,1.34
2022,7,28,27.59,30.7,24.74,85.5,4.61,97.52,1.35
2022,7,29,26.85,29.33,24.89,89.25,3.8,97.48,1.86
2022,7,30,26.59,29.96,24.15,88.56,1.89,97.33,2.95
2022,7,31,26.93,30.51,23.26,85.75,0.82,97.14,2.38
2022,8,1,27.27,30.19,24.49,85.88,0.0,97.12,2.23
2022,8,2,27.21,30.84,24.26,86.12,0.06,97.06,2.22
2022,8,3,28.06,31.53,24.26,85.12,2.6,97.02,1.62
2022,8,4,27.51,30.84,25.19,88.06,4.83,96.95,2.31
2022,8,5,27.52,31.52,24.51,87.25,4.68,96.86,2.05
2022,8,6,26.93,29.78,24.81,90.62,18.08,96.71,1.29
2022,8,7,26.14,28.15,24.18,90.62,33.14,96.64,2.44
2022,8,8,26.73,29.93,24.67,89.75,75.02,96.39,2.49
2022,8,9,26.56,29.41,24.12,89.88,84.42,96.34,2.91
2022,8,10,25.07,26.93,23.33,94.06,62.47,96.2,8.55
2022,8,11,26.23,29.46,23.09,90.75,11.26,96.65,5.74
2022,8,12,26.55,29.68,23.83,89.88,4.21,96.93,4.83
2022,8,13,26.16,29.14,23.63,90.44,11.34,97.01,4.83
2022,8,14,25.37,26.89,23.79,93.38,30.98,96.98,6.02
2022,8,15,24.88,26.56,23.58,94.0,42.75,96.95,7.16
2022,8,16,25.56,28.55,22.9,91.06,51.6,97.26,5.44
2022,8,17,26.41,29.85,23.48,88.94,13.62,97.37,3.55
2022,8,18,26.51,29.86,24.07,88.44,1.84,97.26,3.34
2022,8,19,26.24,29.01,24.2,90.19,0.62,97.18,3.55
2022,8,20,25.87,27.62,24.62,92.62,9.26,97.08,4.36
2022,8,21,25.48,28.69,23.48,91.25,6.74,96.8,7.25
2022,8,22,25.37,28.55,23.18,89.88,2.45,96.82,6.33
2022,8,23,26.55,30.35,23.16,86.25,0.77,97.1,3.17
2022,8,24,26.24,29.26,24.04,87.44,1.55,97.35,2.1
2022,8,25,26.42,30.19,23.02,84.06,0.77,97.32,2.23
2022,8,26,26.53,30.83,22.51,84.38,1.11,97.27,2.61
2022,8,27,26.59,30.72,22.58,84.94,0.25,97.22,2.54
2022,8,28,25.33,27.17,23.85,91.56,0.76,97.27,3.45
2022,8,29,25.91,29.28,23.86,90.31,4.13,97.43,2.62
2022,8,30,27.01,30.62,23.65,85.75,0.79,97.53,1.52
2022,8,31,27.41,31.05,23.88,85.25,1.86,97.42,1.45
2022,9,1,26.85,29.88,24.07,88.19,6.92,97.44,2.05
2022,9,2,27.4,31.2,23.73,85.31,0.43,97.57,1.74
2022,9,3,27.01,30.09,24.06,87.62,3.54,97.45,2.39
2022,9,4,25.91,28.13,24.04,91.06,21.56,97.4,2.39
2022,9,5,25.17,27.39,23.29,91.0,10.62,97.44,2.35
2022,9,6,26.99,30.16,23.37,83.62,2.78,97.4,1.41
2022,9,7,26.93,30.21,24.12,85.88,10.1,97.42,1.76
2022,9,8,26.82,30.4,23.72,88.0,1.77,97.39,2.52
2022,9,9,27.11,30.53,24.26,87.94,0.37,97.32,3.29
2022,9,10,27.11,30.76,24.22,87.5,3.43,97.15,3.26
2022,9,11,27.19,30.81,24.81,87.81,15.45,96.78,2.91
2022,9,12,25.95,27.72,24.27,92.69,68.39,96.6,3.74
2022,9,13,25.98,28.83,24.19,91.44,41.52,96.94,5.53
